NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
605.7,537.7,584.7,686.5,640.0
488.2,557.8,460.9,443.6,0.0
379.7,530.2,472.8,468.2,380.0
576.8,643.9,557.2,506.9,400.0
463.8,534.5,539.4,431.8,520.0
465.8,631.2,566.6,647.1,460.0
542.0,646.9,600.1,754.3,680.0
435.6,602.8,511.4,606.1,300.0
506.6,611.1,560.1,566.0,400.0
530.9,586.2,549.2,496.2,400.0
597.1,655.6,561.6,492.7,660.0
519.0,652.3,632.1,710.5,800.0
440.5,663.7,602.5,515.3,520.0
418.8,478.8,459.2,534.9,360.0
436.4,582.7,512.6,395.5,320.0
529.9,557.2,544.1,383.4,600.0
600.3,648.1,580.4,690.9,680.0
498.1,613.0,570.4,528.2,600.0
523.7,572.3,459.1,514.3,340.0
699.1,704.4,685.7,745.9,840.0
558.5,648.2,631.4,457.9,520.0
491.1,627.5,568.6,562.1,520.0
552.6,586.0,423.3,535.7,540.0
411.4,597.6,514.3,623.3,360.0
618.6,691.1,689.6,841.8,500.0
413.1,553.0,476.8,436.3,460.0
432.7,473.4,439.4,371.1,380.0
634.1,670.8,605.8,766.8,780.0
406.7,498.4,421.1,559.5,260.0
439.4,495.0,514.9,456.8,320.0
408.8,559.0,516.3,392.6,540.0
467.7,616.6,552.1,632.3,480.0
528.8,619.4,551.8,679.9,520.0
498.0,575.2,562.1,591.4,440.0
447.8,484.6,405.2,487.2,320.0
458.4,600.3,536.2,489.6,600.0
574.2,652.5,583.5,657.5,700.0
408.7,510.7,429.7,444.2,600.0
701.1,758.2,666.5,826.9,840.0
445.0,407.7,394.9,419.7,260.0
482.5,584.0,584.1,463.6,580.0
443.8,437.2,502.4,473.6,400.0
584.7,642.3,611.4,635.4,700.0
462.8,461.3,482.4,436.0,360.0
493.6,456.9,373.1,396.4,360.0
390.5,523.2,472.3,370.8,560.0
538.5,630.5,611.9,596.9,620.0
491.2,600.1,518.0,408.8,680.0
437.9,600.0,540.9,577.5,660.0
407.9,545.9,435.9,519.7,360.0
626.2,717.0,669.7,789.6,960.0
566.0,653.6,610.1,492.9,660.0
554.0,662.4,612.6,632.7,600.0
403.7,502.3,449.8,416.5,360.0
503.7,575.9,507.3,446.0,340.0
512.4,600.2,506.6,520.3,520.0
439.4,493.9,451.5,409.5,0.0
541.8,646.2,613.1,533.3,880.0
378.0,502.4,383.5,422.9,320.0
539.5,662.5,599.6,664.0,0.0
611.9,655.7,608.0,729.7,780.0
391.7,530.0,444.9,396.2,380.0
450.8,561.6,468.5,505.9,280.0
369.7,422.5,414.1,587.5,260.0
410.4,515.2,365.0,542.6,460.0
504.5,544.8,521.2,535.7,560.0
562.7,654.4,617.9,619.6,500.0
576.7,596.7,690.1,565.4,760.0
475.3,647.8,602.3,701.7,560.0
574.0,704.4,606.4,770.8,980.0
484.9,562.5,497.5,482.1,360.0
533.9,558.2,459.5,518.0,620.0
439.0,522.7,428.9,410.3,340.0
573.5,664.0,607.8,801.4,880.0
607.0,625.1,548.4,655.4,540.0
410.7,446.0,511.8,473.3,400.0
401.3,444.2,472.1,500.6,320.0
458.4,623.6,577.5,453.8,560.0
692.4,704.8,663.6,705.3,980.0
518.9,637.1,575.8,680.1,560.0
403.9,481.9,405.5,491.2,320.0
596.6,676.7,585.2,753.3,520.0
495.5,631.6,597.3,728.7,680.0
544.7,608.7,615.5,657.4,560.0
423.0,618.4,520.3,613.7,400.0
429.8,443.9,456.3,529.7,240.0
524.2,585.3,558.9,533.0,820.0
490.2,571.8,534.0,469.3,360.0
449.0,622.3,559.7,497.6,500.0
606.2,642.8,551.5,676.8,760.0
386.0,447.5,427.7,474.5,280.0
479.0,512.2,435.0,456.8,480.0
480.9,496.7,456.7,395.6,0.0
421.3,615.0,566.4,482.1,580.0
698.5,702.7,655.0,788.6,780.0
418.5,513.8,487.3,446.3,380.0
575.4,637.3,610.0,644.7,580.0
386.4,585.6,543.7,440.7,600.0
513.6,616.8,521.2,457.3,540.0
494.1,623.0,565.9,514.8,600.0
547.2,538.1,593.5,450.3,200.0
550.7,638.9,628.9,601.8,420.0
498.1,670.9,556.5,664.5,560.0
477.2,606.1,609.8,484.2,480.0
584.3,644.1,643.5,585.8,520.0
657.3,639.6,644.1,671.2,560.0
568.2,657.9,627.8,780.9,540.0
462.0,610.6,586.8,442.8,340.0
488.5,627.6,595.7,518.8,560.0
603.9,696.4,648.2,698.3,620.0
451.1,443.2,537.9,406.0,460.0
572.9,603.6,490.9,610.2,480.0
442.0,579.5,520.5,574.1,480.0
688.5,696.2,668.3,765.1,960.0
588.2,567.1,542.6,564.1,760.0
565.2,682.7,624.5,619.1,720.0
472.1,590.7,504.8,522.8,480.0
426.5,556.5,494.4,448.1,520.0
483.2,468.2,493.1,479.8,400.0
457.5,547.8,477.4,397.9,240.0
451.7,489.6,400.6,507.1,360.0
604.0,639.3,569.9,704.2,860.0
464.5,477.4,482.4,495.4,300.0
457.9,612.8,589.0,663.4,920.0
567.8,514.8,512.0,464.0,560.0
538.5,612.5,566.1,518.3,500.0
380.3,567.7,557.3,407.1,300.0
505.5,578.1,459.6,501.4,620.0
558.3,643.3,605.3,645.0,620.0
484.1,631.7,560.3,653.5,540.0
504.1,409.1,386.7,458.9,240.0
530.6,648.0,629.8,570.9,620.0
398.3,496.1,528.3,472.5,0.0
627.2,665.0,527.4,728.4,0.0
505.9,611.4,604.5,544.3,340.0
521.2,644.2,576.8,593.7,540.0
498.2,589.2,477.9,512.4,300.0
528.6,551.0,586.7,389.2,680.0
434.3,640.6,564.3,392.9,560.0
510.2,581.7,524.5,406.3,560.0
602.8,665.4,615.3,649.4,580.0
485.2,445.2,451.6,492.8,380.0
546.3,569.7,470.0,529.7,360.0
517.9,616.9,591.6,525.0,540.0
414.1,556.5,449.2,530.8,540.0
469.2,527.5,469.1,520.1,360.0
400.9,479.7,414.2,414.4,280.0
531.4,630.7,564.0,531.6,500.0
575.4,679.2,702.4,765.5,740.0
475.9,557.4,460.7,422.5,400.0
385.6,585.2,496.9,557.3,320.0
504.7,476.2,467.1,620.6,400.0
397.6,601.8,525.9,585.7,540.0
518.4,620.2,611.7,532.2,840.0
404.6,582.1,520.6,647.5,480.0
498.1,619.9,575.5,615.3,320.0
457.0,553.2,571.4,602.6,600.0
570.8,634.0,577.4,675.5,460.0
504.5,459.8,539.8,593.6,380.0
424.5,564.2,518.8,492.0,340.0
625.1,635.9,626.6,627.3,760.0
708.6,673.8,634.6,920.4,920.0
458.6,568.1,560.0,588.3,400.0
528.2,614.8,492.7,514.9,340.0
567.8,667.0,632.5,645.3,660.0
540.7,714.9,613.2,732.0,780.0
569.9,684.4,615.8,692.2,620.0
454.9,401.9,452.9,591.1,320.0
628.4,663.6,635.9,654.3,580.0
607.8,605.9,531.3,485.6,480.0
430.8,591.3,525.8,468.3,360.0
509.9,646.3,548.5,480.5,480.0
571.1,656.7,589.9,630.8,480.0
563.3,398.9,532.0,485.2,500.0
501.9,577.0,469.3,505.7,520.0
428.1,564.6,560.4,495.1,640.0
557.0,583.5,553.6,500.4,540.0
423.0,460.0,455.4,410.5,300.0
401.7,536.9,537.5,568.8,560.0
490.7,542.4,481.1,522.4,360.0
429.1,572.8,488.7,502.3,620.0
611.8,669.4,600.7,729.7,520.0
435.2,549.3,473.1,460.7,320.0
624.4,730.1,674.5,718.4,920.0
568.3,589.7,603.4,514.1,560.0
601.0,590.4,520.6,558.9,580.0
647.4,640.4,514.5,595.4,760.0
486.2,587.8,400.3,429.5,240.0
547.1,629.4,619.4,555.1,460.0
468.8,582.9,564.9,466.2,620.0
459.4,617.8,602.2,643.9,340.0
477.1,514.6,438.4,394.2,500.0
420.1,401.0,464.4,422.7,580.0
400.0,406.0,412.9,394.4,220.0
437.5,602.7,528.7,502.9,500.0
498.6,610.5,452.4,375.8,340.0
573.8,685.2,646.7,478.3,860.0
567.8,622.9,661.8,587.0,660.0
682.5,676.6,645.6,738.5,920.0
411.2,567.4,494.7,374.0,320.0
566.7,614.8,528.4,564.2,720.0
489.2,632.5,607.1,494.3,600.0
621.3,541.2,589.9,598.3,640.0
481.8,654.4,561.0,517.1,540.0
534.9,636.1,585.2,650.8,780.0
520.9,458.9,475.4,437.0,320.0
416.7,562.3,538.6,512.8,420.0
444.0,626.3,478.3,569.5,940.0
427.7,500.0,437.5,621.4,540.0
456.6,614.0,613.1,598.3,680.0
603.6,656.8,582.3,578.2,720.0
596.2,580.8,548.9,640.7,520.0
595.4,674.1,556.7,663.8,480.0
515.4,600.6,612.9,619.4,560.0
487.3,559.9,469.2,499.8,360.0
550.1,606.7,547.9,463.1,600.0
423.7,570.2,562.2,551.6,520.0
381.8,521.6,532.3,463.6,340.0
631.3,700.5,634.4,757.3,920.0
533.6,474.4,547.8,399.6,300.0
627.7,666.5,595.0,674.8,620.0
578.4,711.2,657.7,714.4,720.0
386.3,405.1,447.0,452.3,320.0
553.2,631.7,608.3,494.8,380.0
573.0,571.3,489.2,403.7,340.0
493.4,570.7,550.2,584.5,560.0
508.0,559.1,479.2,512.3,640.0
619.9,672.9,658.4,794.4,680.0
494.9,629.3,580.9,499.3,760.0
452.0,514.2,436.3,447.2,0.0
454.5,552.1,564.7,554.7,620.0
510.8,606.7,556.1,479.0,660.0
619.4,657.1,641.9,703.7,780.0
507.5,603.4,556.4,499.6,700.0
665.6,682.9,638.7,732.4,640.0
453.6,428.5,487.1,446.5,560.0
502.4,584.8,484.8,504.6,340.0
472.9,522.4,457.1,571.7,400.0
489.3,603.2,556.3,502.7,400.0
563.7,639.3,618.0,452.3,760.0
395.9,570.0,554.7,507.7,480.0
408.1,592.6,573.3,639.6,500.0
580.1,628.6,570.4,578.4,520.0
529.4,650.3,596.9,644.3,540.0
470.9,626.9,568.4,541.9,360.0
449.4,616.2,612.6,600.2,720.0
485.2,543.4,518.8,493.5,520.0
412.6,630.4,581.2,457.7,560.0
487.9,622.2,584.7,377.6,440.0
453.3,505.0,462.5,510.9,480.0
568.1,663.1,521.1,663.9,360.0
530.1,685.5,653.8,731.8,840.0
405.9,496.1,492.8,544.5,400.0
525.7,472.3,494.7,506.7,660.0
467.1,642.3,578.9,497.1,560.0
410.7,586.1,521.8,400.8,600.0
583.4,670.8,637.2,658.8,680.0
583.4,641.8,619.9,725.8,740.0
443.2,450.8,472.7,384.1,500.0
427.4,630.0,627.6,658.9,760.0
423.2,598.0,496.4,429.8,640.0
674.2,669.2,642.4,760.2,760.0
593.8,667.1,640.8,733.2,760.0
393.2,533.4,449.3,588.2,300.0
441.5,410.7,474.1,420.3,300.0
425.0,443.3,428.5,522.0,520.0
446.0,645.3,573.8,617.4,400.0
431.8,607.4,532.8,469.7,520.0
585.8,524.4,539.5,570.6,640.0
492.0,646.5,621.8,677.7,720.0
438.9,627.0,553.4,591.0,660.0
485.8,646.8,623.2,509.3,520.0
513.4,613.1,466.7,679.8,340.0
436.8,573.4,563.8,452.2,520.0
401.2,562.1,431.1,402.1,420.0
475.8,421.9,436.4,394.4,560.0
514.7,721.6,653.1,727.6,580.0
559.1,569.4,640.5,504.2,740.0
439.3,580.8,466.5,564.7,580.0
655.8,674.4,597.5,502.0,760.0
414.5,502.3,492.3,420.4,340.0
544.2,543.6,558.2,474.7,460.0
457.9,576.9,547.9,490.8,580.0
427.8,587.9,544.4,600.4,520.0
471.9,634.0,593.7,422.9,620.0
481.8,0.0,522.0,620.7,480.0
633.2,607.4,567.6,598.0,700.0
418.4,602.4,500.2,427.2,320.0
491.8,605.2,603.5,503.8,820.0
587.2,639.2,591.5,583.0,580.0
552.5,642.8,611.6,526.3,560.0
392.3,416.9,421.4,448.1,0.0
432.6,419.8,493.6,398.7,560.0
471.6,515.3,434.0,559.7,420.0
463.0,577.2,348.0,404.0,580.0
587.6,620.8,594.6,708.5,860.0
474.1,576.9,590.2,556.6,580.0
492.9,589.2,591.1,613.5,280.0
538.9,655.8,582.5,645.8,740.0
487.0,671.5,595.7,422.7,660.0
465.0,576.1,503.9,545.2,700.0
421.2,632.8,548.8,473.0,320.0
487.6,515.6,539.2,484.2,280.0
409.9,564.4,476.8,503.1,460.0
536.3,611.3,539.1,710.0,640.0
552.8,642.6,560.2,552.2,560.0
513.5,412.9,520.0,623.2,880.0
522.3,490.2,448.2,469.8,280.0
513.8,648.9,565.8,408.8,560.0
535.4,649.3,590.4,585.5,560.0
508.9,620.2,571.9,577.6,680.0
444.3,560.5,556.7,483.6,560.0
572.3,664.9,609.4,636.7,680.0
450.6,540.1,514.3,440.8,400.0
720.9,715.4,666.3,834.7,760.0
475.3,614.2,581.7,494.0,560.0
531.7,468.5,440.5,401.5,440.0
481.4,618.5,545.4,527.2,520.0
619.2,666.8,602.9,687.1,760.0
408.7,521.3,443.4,508.6,420.0
378.9,450.6,488.0,488.8,440.0
457.2,489.2,535.4,478.8,720.0
462.4,591.0,441.3,513.8,600.0
449.9,529.9,570.2,568.6,560.0
419.9,411.9,463.1,416.2,580.0
571.9,674.9,643.5,651.0,900.0
417.4,533.4,519.8,460.6,560.0
411.6,563.8,456.1,451.5,480.0
506.7,597.2,609.7,501.0,560.0
501.0,686.1,657.9,765.4,660.0
495.1,640.7,601.8,480.3,620.0
451.2,630.1,608.5,613.8,580.0
577.0,599.9,488.8,378.8,440.0
421.3,436.4,441.6,432.5,380.0
487.3,497.9,535.0,470.4,440.0
459.1,456.0,566.4,480.6,200.0
444.4,622.3,572.6,525.4,600.0
509.1,527.1,409.6,426.5,460.0
475.2,637.5,594.0,535.8,400.0
453.6,625.3,555.3,519.6,360.0
495.8,621.5,472.6,492.0,400.0
531.7,421.0,387.1,431.8,440.0
648.2,654.8,593.3,572.7,760.0
446.3,653.4,578.1,462.5,680.0
469.0,533.5,455.2,435.1,340.0
513.7,657.4,600.7,524.7,740.0
378.1,483.0,401.1,434.8,540.0
454.9,637.3,430.6,549.0,560.0
470.8,567.4,519.8,600.5,500.0
575.0,646.8,609.1,597.9,500.0
537.6,646.0,580.7,566.9,620.0
495.3,434.5,471.4,576.0,480.0
458.6,601.2,506.7,433.7,640.0
737.7,691.3,652.2,850.4,900.0
401.9,469.5,549.3,410.3,860.0
562.8,670.0,644.8,494.8,620.0
550.7,538.5,537.0,652.3,820.0
433.0,619.2,598.7,643.4,680.0
478.9,592.5,509.4,543.3,680.0
499.4,597.4,492.3,592.1,420.0
410.5,546.3,403.2,382.1,300.0
456.6,656.6,651.4,645.7,760.0
493.6,596.2,556.9,540.0,600.0
447.7,398.9,415.1,449.6,420.0
608.4,624.4,580.3,583.9,580.0
614.4,659.3,635.0,696.1,520.0
554.7,614.4,591.3,550.5,580.0
511.2,598.2,546.4,565.8,280.0
502.6,407.6,480.9,444.7,620.0
638.0,653.0,612.2,684.5,580.0
461.5,633.1,610.1,701.2,560.0
449.0,464.1,536.1,456.1,400.0
651.0,666.8,584.5,751.2,940.0
576.3,636.7,482.6,614.6,920.0
455.0,460.4,474.3,439.0,580.0
579.6,623.5,620.0,485.7,540.0
655.5,671.1,659.4,710.4,620.0
567.4,636.1,559.7,515.5,620.0
559.5,621.9,552.1,568.3,360.0
443.9,481.2,395.5,430.3,300.0
485.2,475.3,581.0,447.5,540.0
432.4,577.4,459.8,402.6,400.0
431.7,570.3,524.6,499.9,580.0
531.7,617.2,497.2,600.8,700.0
463.1,613.5,530.7,551.6,640.0
464.0,612.7,541.8,445.9,540.0
502.8,616.9,579.8,452.3,640.0
561.5,464.9,499.7,417.7,600.0
508.4,615.5,525.1,484.7,700.0
434.7,461.9,451.8,461.4,300.0
595.7,657.9,597.5,783.3,560.0
488.8,530.8,454.6,563.9,380.0
669.0,659.6,602.9,645.4,940.0
453.8,632.7,571.5,578.1,540.0
471.5,537.3,538.0,555.4,580.0
684.8,747.2,680.4,760.4,940.0
452.8,486.1,385.7,429.6,0.0
404.3,486.3,412.1,463.5,340.0
575.7,597.9,560.8,586.4,560.0
376.4,629.0,491.3,397.8,0.0
646.7,664.7,572.7,709.8,780.0
409.7,458.7,387.3,404.8,420.0
550.7,625.0,587.3,708.8,600.0
528.6,473.7,545.5,581.7,380.0
412.0,526.7,455.7,469.7,300.0
625.2,692.4,630.1,707.8,820.0
611.8,635.6,611.5,694.2,640.0
388.9,458.3,379.5,416.0,800.0
575.8,599.3,584.8,566.6,660.0
401.8,453.7,416.0,602.0,320.0
565.7,663.6,611.0,646.8,640.0
442.8,614.7,539.1,466.4,360.0
421.4,447.1,417.5,470.3,320.0
430.3,438.7,390.2,404.4,280.0
620.0,706.6,651.4,719.4,880.0
430.1,530.0,454.3,396.3,0.0
480.7,479.2,531.3,433.9,660.0
535.9,650.7,558.5,585.7,380.0
581.3,650.4,556.1,731.6,740.0
397.8,620.1,519.3,433.5,380.0
527.4,553.9,425.4,464.2,480.0
580.0,623.1,613.9,643.2,640.0
452.6,462.4,524.1,447.0,600.0
404.9,523.0,415.9,466.2,0.0
561.3,560.9,633.5,569.0,500.0
495.8,553.5,490.0,427.6,780.0
611.6,675.8,627.2,647.3,940.0
439.0,431.4,410.6,385.6,0.0
379.4,554.3,447.4,449.1,380.0
509.6,588.6,472.4,568.1,480.0
597.9,612.9,585.3,682.7,600.0
479.5,629.3,561.8,432.8,560.0
523.0,633.8,506.8,498.8,580.0
368.0,458.8,447.9,371.1,440.0
415.2,510.2,429.7,477.2,340.0
462.9,599.1,501.7,426.6,560.0
540.0,651.7,599.9,443.3,440.0
384.7,582.2,490.4,578.0,720.0
535.5,613.0,548.7,577.5,440.0
427.8,424.6,484.9,553.4,580.0
643.1,644.1,620.6,708.7,540.0
527.5,605.6,525.8,550.9,740.0
471.3,587.7,404.0,394.0,520.0
429.8,586.0,457.6,503.3,620.0
508.2,601.4,491.7,611.2,520.0
457.1,464.9,450.9,385.5,440.0
506.2,435.1,387.5,383.7,260.0
469.2,431.4,383.9,484.5,380.0
446.1,604.4,545.4,543.4,380.0
550.2,520.7,504.3,505.0,500.0
503.9,608.0,512.1,499.8,360.0
575.4,599.9,647.1,679.8,760.0
428.1,580.4,463.4,459.9,0.0
399.7,469.1,453.8,382.1,600.0
475.3,617.5,445.9,414.8,560.0
442.4,528.9,494.5,467.7,560.0
449.2,590.6,474.5,581.4,240.0
447.6,570.9,488.3,608.2,560.0
548.2,590.8,555.7,426.3,580.0
470.9,400.8,603.7,553.6,820.0
456.5,589.6,526.7,560.7,560.0
436.4,512.5,416.6,410.5,340.0
365.7,464.8,486.3,394.1,0.0
494.6,520.1,520.9,378.5,800.0
522.9,610.7,567.4,607.8,520.0
478.6,438.3,432.6,404.0,340.0
444.3,485.7,443.3,389.2,640.0
502.9,434.5,453.8,467.4,320.0
595.4,623.8,581.5,642.3,580.0
587.4,600.8,633.2,449.1,340.0
624.8,678.3,622.4,739.0,800.0
450.1,494.3,496.9,472.0,360.0
443.3,543.8,440.8,466.8,240.0
635.2,669.1,612.0,715.0,580.0
393.5,579.4,438.7,476.9,520.0
438.3,575.6,433.8,489.1,460.0
578.6,629.1,543.2,477.8,620.0
479.7,576.3,489.0,659.3,720.0
584.1,644.6,582.2,548.4,500.0
508.3,641.3,623.7,684.2,680.0
444.8,578.0,442.5,382.9,540.0
570.1,502.2,600.3,666.3,280.0
400.6,473.4,375.6,457.4,340.0
560.7,592.5,485.5,719.7,720.0
389.9,517.5,447.4,420.4,640.0
503.2,545.7,497.8,518.7,480.0
434.6,548.7,483.9,499.7,440.0
372.8,441.4,509.4,549.2,520.0
564.2,585.2,545.3,612.3,820.0
497.9,593.9,466.3,468.2,360.0
573.3,719.3,647.6,734.5,840.0
600.3,642.9,622.9,486.7,840.0
585.1,585.9,527.7,523.7,680.0
423.4,437.0,509.3,580.1,460.0
570.8,631.3,601.6,721.4,480.0
527.7,601.8,529.1,521.8,600.0
531.9,619.8,527.0,499.6,720.0
421.1,506.0,430.9,388.5,360.0
602.1,670.0,611.2,622.2,820.0
521.0,637.1,570.9,511.4,420.0
471.5,522.0,513.3,386.1,600.0
500.2,459.9,508.4,445.3,360.0
452.2,540.8,511.1,534.3,560.0
459.7,529.7,483.1,441.4,540.0
513.0,435.2,551.5,428.5,580.0
522.7,586.3,520.4,435.0,520.0
479.8,576.8,592.0,440.2,540.0
479.8,441.7,574.9,593.4,560.0
515.7,520.2,470.3,410.4,480.0
504.5,601.0,398.6,593.7,440.0
426.5,590.5,585.9,556.2,580.0
379.7,440.3,489.5,463.5,580.0
512.5,632.7,527.7,442.9,700.0
679.2,717.0,674.8,785.1,980.0
392.1,652.0,538.9,437.4,520.0
503.2,634.4,565.9,643.8,600.0
426.7,454.5,493.3,432.0,480.0
627.0,672.5,590.9,742.7,640.0
538.9,646.5,583.3,391.0,540.0
447.5,578.4,524.6,412.3,320.0
507.4,666.0,623.2,650.8,740.0
520.0,555.4,604.5,629.3,320.0
491.1,649.1,539.8,608.2,680.0
375.9,595.0,558.7,426.4,400.0
517.3,476.7,547.9,624.9,540.0
519.0,579.4,492.8,484.8,820.0
576.7,649.2,595.0,493.7,360.0
418.6,468.3,408.7,400.7,540.0
456.8,459.5,506.9,460.0,320.0
527.0,460.6,466.7,421.8,0.0
564.8,546.8,589.0,442.7,740.0
640.2,676.2,577.2,685.9,680.0
488.2,626.6,569.5,607.4,580.0
431.3,432.2,350.4,394.5,260.0
603.6,612.9,607.3,503.0,600.0
489.3,505.6,425.5,443.9,460.0
460.5,544.0,487.4,526.1,280.0
489.2,498.5,522.6,447.9,260.0
400.2,411.6,435.2,419.6,420.0
464.6,616.1,586.4,512.7,640.0
405.8,594.3,503.4,424.6,720.0
575.5,575.2,558.3,536.8,360.0
485.0,499.9,409.3,527.0,280.0
571.1,612.0,549.1,489.8,400.0
391.0,546.3,452.7,383.3,360.0
470.0,607.6,551.7,520.5,500.0
500.0,401.3,597.0,537.1,420.0
462.9,641.5,576.2,530.6,520.0
486.2,446.4,449.3,497.1,440.0
455.4,590.7,585.6,408.3,660.0
525.5,594.4,527.3,409.9,580.0
567.8,648.7,631.5,648.3,360.0
544.5,620.0,580.8,602.4,740.0
484.8,622.9,567.7,553.2,380.0
530.8,482.1,509.2,483.5,240.0
417.2,628.9,522.8,462.9,520.0
515.6,664.9,619.4,534.9,780.0
499.1,608.2,592.7,608.5,560.0
511.0,596.2,544.1,558.4,480.0
490.3,656.7,586.1,492.3,520.0
455.9,472.4,368.1,449.2,360.0
567.0,686.8,641.0,461.8,740.0
476.1,609.3,549.4,559.8,720.0
586.5,676.7,663.2,660.9,900.0
588.4,662.8,605.2,593.7,960.0
422.2,550.6,409.9,508.7,220.0
498.2,593.7,592.9,663.2,800.0
594.5,644.4,616.3,676.2,340.0
511.7,608.7,497.5,503.3,500.0
424.7,527.4,432.0,443.3,320.0
507.6,669.5,585.5,531.8,820.0
513.0,472.1,470.1,423.4,480.0
458.8,665.8,594.1,605.3,820.0
587.9,662.4,629.7,537.8,900.0
420.5,621.0,592.7,524.5,660.0
734.1,731.3,703.9,845.1,880.0
512.3,533.5,570.9,539.8,620.0
386.6,457.7,508.7,421.2,480.0
608.1,622.8,526.8,582.5,700.0
617.8,667.1,605.7,730.5,880.0
515.0,653.5,579.8,690.8,600.0
384.4,619.2,495.8,390.0,300.0
570.0,652.8,612.3,709.1,940.0
555.3,508.2,519.3,579.4,560.0
413.2,556.4,406.2,510.0,600.0
463.9,430.6,570.1,466.0,560.0
650.6,645.8,606.7,678.1,840.0
476.4,637.0,620.7,469.1,600.0
563.8,592.3,473.0,571.4,480.0
439.6,516.3,520.6,406.0,500.0
512.9,580.1,568.6,675.7,620.0
572.8,666.3,647.1,711.1,700.0
428.9,472.5,513.3,444.4,340.0
440.2,664.1,570.2,696.8,680.0
474.9,640.9,594.5,680.0,640.0
473.3,475.3,545.3,591.6,560.0
424.9,589.9,524.1,515.9,600.0
499.5,603.2,557.6,544.4,600.0
472.4,498.3,469.6,546.1,460.0
445.2,417.4,423.5,380.6,400.0
501.3,594.2,458.4,626.6,340.0
436.3,491.6,458.3,427.1,520.0
556.9,624.2,594.3,521.8,520.0
411.7,541.9,469.5,409.5,420.0
489.4,640.7,486.8,564.1,800.0
440.6,588.6,479.7,494.0,360.0
474.3,676.9,594.5,741.3,680.0
520.4,622.6,571.7,466.8,360.0
447.6,544.6,481.5,463.2,320.0
421.6,614.2,547.5,467.2,0.0
403.0,551.8,465.7,535.0,340.0
662.4,706.4,626.6,752.1,840.0
494.4,418.2,355.1,442.3,280.0
459.5,563.5,504.8,423.9,360.0
416.6,409.5,405.5,541.3,380.0
436.5,537.7,378.2,568.8,440.0
620.4,667.5,585.8,691.0,740.0
756.0,713.0,687.2,796.0,600.0
538.3,647.9,567.5,407.1,700.0
406.3,611.0,500.4,509.8,560.0
579.5,637.3,558.3,500.4,700.0
493.5,579.5,582.5,721.2,820.0
735.3,687.9,642.6,796.2,740.0
591.0,619.0,512.0,407.9,460.0
464.0,521.5,329.8,480.3,320.0
497.0,636.3,613.4,594.5,440.0
571.1,659.0,601.9,495.2,820.0
582.0,605.3,551.8,484.7,560.0
550.6,611.6,575.8,604.5,560.0
396.4,435.3,498.0,560.0,540.0
467.1,516.3,559.5,595.3,320.0
481.8,660.7,562.7,767.5,620.0
594.9,455.7,649.7,659.4,880.0
762.0,714.4,686.2,821.2,920.0
495.2,614.3,519.2,549.5,460.0
447.3,613.3,528.9,501.9,440.0
476.9,516.8,411.1,404.8,320.0
402.0,477.2,366.6,480.4,260.0
495.2,530.9,454.2,439.9,360.0
595.9,639.9,572.2,543.5,640.0
447.6,668.1,613.7,563.8,780.0
476.3,593.8,546.0,467.4,560.0
401.3,630.1,500.3,444.9,580.0
540.4,629.3,551.0,580.5,600.0
527.8,655.0,587.9,556.5,560.0
462.8,566.6,484.2,464.8,400.0
473.3,618.4,556.7,609.7,480.0
578.7,659.4,621.6,693.8,640.0
469.3,573.2,543.8,444.5,360.0
721.5,691.7,615.5,843.9,960.0
403.0,471.1,504.8,573.2,340.0
387.7,411.1,512.3,444.5,380.0
605.0,679.0,624.4,666.9,720.0
677.7,702.1,661.8,784.8,920.0
589.0,689.3,657.6,777.1,840.0
451.5,565.1,503.9,616.3,460.0
497.3,539.5,393.2,395.4,660.0
458.5,646.3,531.6,556.2,560.0
500.8,640.2,576.9,417.4,440.0
432.4,438.2,466.9,460.0,320.0
403.8,450.0,508.2,404.5,400.0
567.7,608.2,597.9,518.6,680.0
394.8,583.0,514.1,508.4,460.0
476.2,561.2,496.8,447.3,520.0
441.7,583.8,508.5,402.5,340.0
452.0,583.2,560.4,466.6,600.0
612.4,652.9,599.0,759.9,620.0
494.8,485.7,425.5,398.9,460.0
442.7,508.1,474.0,437.1,340.0
522.6,624.5,537.4,642.6,380.0
482.4,578.5,485.4,439.8,500.0
560.5,622.5,569.9,592.8,580.0
539.6,632.5,602.6,692.9,840.0
490.0,574.4,539.7,469.5,500.0
499.9,609.0,464.8,417.2,240.0
472.4,644.2,586.6,451.9,760.0
429.1,555.1,417.5,405.8,540.0
554.3,583.3,504.3,497.2,560.0
403.9,447.3,442.3,432.0,340.0
440.2,464.1,529.4,538.1,320.0
410.9,566.3,489.8,537.9,620.0
576.4,663.1,622.1,537.8,560.0
367.2,590.3,560.2,534.0,560.0
581.8,695.8,615.4,601.5,580.0
530.7,621.9,594.5,587.5,640.0
752.9,644.3,621.0,849.6,420.0
513.7,489.5,480.7,512.6,360.0
451.2,603.9,514.5,540.7,360.0
640.8,657.1,652.2,653.9,680.0
673.7,706.3,638.3,755.4,920.0
417.7,631.9,525.9,441.6,640.0
432.4,583.8,472.2,467.4,560.0
536.2,660.2,639.1,397.4,700.0
502.9,611.0,574.7,519.0,540.0
508.0,670.9,614.3,572.7,620.0
421.0,557.7,567.6,503.1,580.0
369.1,434.3,471.8,483.1,340.0
